title,coffee_type,rating,reviews,seller_name,thumbnail,price,weight,weight_formatted_to_gramms
"folgers hazelnut artificially flavored ground coffee, 11.5-ounce",,4.6,585,walmart.com,https://i5.walmartimages.com/asr/dee39e8f-973c-49c1-a420-655287f14826.a3995eeaa7d41f945bee5df3238f6d1f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5.72,11.5-ounce,326
"gevalia house blend medium roast 100% arabica ground coffee, for a keto and low carb lifestyle, 20 oz bag","arabica,medium roast",4.6,547,walmart.com,https://i5.walmartimages.com/asr/0a887715-881e-4c64-baa6-8775cc4b5bcc.1cd27bd76fe4a5f361fae67743ca8ec9.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,12.72,20 oz,567
"seattle's best coffee post alley blend dark roast ground coffee, 12 oz",dark roast,4.7,420,walmart.com,https://i5.walmartimages.com/asr/a067ed76-bad7-419f-bb04-73da15f06c74_1.0b5334f08998a78214aaea7180f9fef4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5.98,12 oz,340.2
"great value 100% arabica french vanilla medium roast ground coffee pods, 48 ct","french,arabica,medium roast",4.5,461,walmart.com,https://i5.walmartimages.com/asr/eed062ad-90da-4908-a833-252fa596cf8f.c120f436fed88d6e86a0d5f13a33e333.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,14.87,48 c,1360.8
"new england coffee cinnamon hazelnut ground coffee, 11 oz.",,4.5,131,walmart.com,https://i5.walmartimages.com/asr/65b77c76-2ccb-4403-96f5-f63f670da83b_1.44a07b855382092c8d3ff90b88411f15.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5.72,11 oz,311.8
"mccafe breakfast blend ground coffee, medium roast, 12 oz bagged",medium roast,4.7,107,walmart.com,https://i5.walmartimages.com/asr/5449267f-7b13-4dc2-a890-f6e802197403.95dfaa1a350eca7d51e4328900084a71.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,6.84,12 oz,340.2
"folgers classic roast coffee k-cup pods, medium roast coffee, 60-count","medium roast,classic roast",4.7,2444,walmart.com,https://i5.walmartimages.com/asr/2fd327c0-c616-4f6c-9026-6cc69c66e9b3_1.0f9e9f36e6e80398db4a702de9f4e124.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,29.94,60-coun,1701
"great value 100% arabica colombian medium-dark roast ground coffee, 32 oz, bag","colombian,arabica,medium-dark roast,dark roast",4.5,96,walmart.com,https://i5.walmartimages.com/asr/23a71587-8b37-4f10-b391-0415795b99bf.6cb6f5408a5e90cd5a834175ddf6377b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,11.72,32 oz,907.2
"starbucks french roast, ground coffee, dark roast, 28 oz","french,french roast,dark roast",4.7,624,walmart.com,https://i5.walmartimages.com/asr/ac2ebbf1-df8d-43a0-9990-aa73bd806dfb.275bcb65d15a2c2271c373ac9103b7ff.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,18.48,28 oz,793.8
"dunkin cinnamania artificially flavored ground coffee, 11 ounces",,4.5,184,walmart.com,https://i5.walmartimages.com/asr/6c225471-abfd-4af5-bf7a-42a23b9f505d.922c0af8d7391631213d69bfdf6498db.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.72,11 ounce,311.8
"seattle's best coffee portside blend medium roast ground coffee, 12 oz",medium roast,4.3,255,myofficeinnovations,https://i5.walmartimages.com/asr/ee47218b-684e-4dc4-8012-48e8e353e181_1.6f38448b22d3d74a687d95a66c78222b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,15.61,12 oz,340.2
"folgers half caff ground coffee, medium roast, 25.4-ounce",medium roast,4.8,682,myofficeinnovations,https://i5.walmartimages.com/asr/e13b5197-3f8e-4d62-a242-fc78270dffd9_1.b7821590a86a50b098e7c0fbaab38b2c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,21.87,25.4-ounce,720.1
"yuban traditional medium roast ground coffee, 31 oz. jug",medium roast,4.6,314,life easy supply llc,https://i5.walmartimages.com/asr/6fc56f60-49b5-474a-a06b-153369b8ebb6.7a0f9ad4401c2da5735162b0ac4d16aa.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,19.71,31 oz,878.8
"folgers french vanilla artificially flavored ground coffee, 11.5-ounce",french,4.3,615,overstock drugstore,https://i5.walmartimages.com/asr/174e7f69-1563-4f9f-a41e-0465e0bd2fe0_1.ecb4bc83ef8a1a49ce7af6d18f47c41d.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,18.49,11.5-ounce,326
"folgers classic roast ground coffee, 40.3-ounce",classic roast,3.8,93,walmart.com,https://i5.walmartimages.com/asr/1fbbd523-8554-4a85-8107-2568a125a6d2.2395bc5a9e08e45dc51e62b268776b65.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.92,40.3-ounce,1142.5
"café bustelo, espresso style dark roast ground coffee, vacuum-packed 10 oz. brick","espresso,dark roast",4.7,914,walmart.com,https://i5.walmartimages.com/asr/99a53df0-0471-4b63-abe7-d6b8d314ebec_1.bbbb1a66318deade7f16115f60ac8725.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,3.76,10 oz,283.5
"folgers classic roast ground coffee, medium roast coffee, 25.9 ounce canister","medium roast,classic roast",4.4,740,walmart.com,https://i5.walmartimages.com/asr/e6aba325-608e-4838-a29d-d63e965a4d85.60c763c73d203bef88f34a464124bcb9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,9.97,25.9 ounce,734.3
"maxwell house original roast ground coffee, 42.5 oz. canister",,4.8,1321,walmart.com,https://i5.walmartimages.com/asr/a5be9586-b75d-4219-87d1-b29bf82884f9.5d9e86a8745c9187bb1285666576a6ac.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,9.92,42.5 oz,1204.9
"maxwell house the original roast instant coffee, 8 oz jar",instant coffee,4.5,730,walmart.com,https://i5.walmartimages.com/asr/64b20737-b894-4d77-bb7d-7acaa9a9292d.8268d248e2273a282cf1c180d396c6b8.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5.24,not mentioned,1204.9
"mccafe premium roast coffee k-cup coffee pods, medium roast, 24 count for keurig brewers",medium roast,4.7,2738,walmart.com,https://i5.walmartimages.com/asr/9d811d32-2bd8-48d8-8df3-db8c3fbd4d4d.6254e0d698341c2b5f70225d3244a0d3.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,14.92,24 coun,680.4
"starbucks house blend, medium roast k-cup coffee pods, 100% arabica, 22 ct​","arabica,medium roast",4.5,1295,walmart.com,https://i5.walmartimages.com/asr/86321960-4b94-4177-a679-d8612bc0187e.0bd885b9aa6e667dd0f38af22ffbddd3.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,15.72,22 c,623.7
"great value decaf 100% arabica breakfast blend medium roast ground coffee pods, 12 ct","arabica,medium roast",4.2,150,walmart.com,https://i5.walmartimages.com/asr/58970b7a-63d5-4df2-ba6f-1fb4d1fa1e3b.39f553f087a4423981c6059df4b5ece0.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,4.32,12 c,340.2
"folgers classic roast k-cup pods, medium roast coffee, 48 count","medium roast,classic roast",4.7,2444,walmart.com,https://i5.walmartimages.com/asr/1359e114-51b9-4f11-b37c-550e2103bd3a_1.dcac98ba85e402cc5933faad05397e81.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,26.72,48 coun,1360.8
"mccafe breakfast blend ground coffee, medium roast, 30 oz canister",medium roast,4.8,428,matek online store llc,https://i5.walmartimages.com/asr/abe0e725-c650-4fd7-8efa-6869f9f5a716.ffdb20396c65dd75ca51af0f7737e299.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,21.9,30 oz,850.5
"folgers black silk ground coffee, smooth dark roast coffee, 33.7ounce canister","black silk ground coffee,dark roast",4.9,20,walmart.com,https://i5.walmartimages.com/asr/8c6786c1-a461-4b3a-8f6c-74fef1f9670e.4a470d061fddfe4a7bc715d5be53f534.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.98,33.7ounce,955.4
"folgers black silk ground coffee, smooth dark roast coffee, 22.6ounce canister","black silk ground coffee,dark roast",4.6,11,walmart.com,https://i5.walmartimages.com/asr/5228bf9f-1a75-4d29-a349-d35cbca5d677.b778bf6329691dc97f738308d2b347d4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,10.32,22.6ounce,640.7
"krispy kreme classic coffee, keurig single serve k-cup pods, medium roast, 24 count",medium roast,4.5,949,walmart.com,https://i5.walmartimages.com/asr/f9692d94-9f9c-4ef8-8d8c-c42eae61eeb2.6a75fdbd8ce4d983666e1abe9f4c9ddd.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,14.92,24 coun,680.4
"community coffee cafe special medium roast ground coffee, 12 oz, bag",medium roast,4.7,269,cajun supermarket,https://i5.walmartimages.com/asr/11ca4307-29a1-4e2f-a5ec-1cc8fc25fd80.6eb4923b9323e9cb1888922650618c47.png?odnHeight=180&odnWidth=180&odnBg=ffffff,12.95,12 oz,340.2
"mccafe breakfast blend k-cup coffee pods, light roast, 24 count for keurig brewers",light roast,4.7,740,walmart.com,https://i5.walmartimages.com/asr/a24aaedd-5868-4172-920b-69e48e4e8e2f.20d600271ecd34f138f2316acc635569.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,14.92,24 coun,680.4
"folgers classic decaf instant coffee crystals, 8 ounce easy-open flip-top jar",instant coffee,4.7,427,walmart.com,https://i5.walmartimages.com/asr/21329cb1-17d6-4d47-8b94-7c81be69d902.73ce1fa8729aa858373564e0a5fe0bb9.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,7.48,not mentioned,680.4
"folgers black silk, dark roast coffee, k-cup pods, 24-count",dark roast,4.7,1707,walmart.com,https://i5.walmartimages.com/asr/fa34cb22-6160-43d1-92aa-ceffc0473d31_1.d5875c1e96e94dfa1b254b1b22c85e50.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,14.92,24-coun,680.4
"gevalia medium roast columbia arabica ground coffee, 12 oz. bag","arabica,medium roast",4.7,528,walmart.com,https://i5.walmartimages.com/asr/9a104ab6-fdee-465a-b30d-e65e6beeb402.b681ceb52594067a0da487640c51cc99.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.48,12 oz,340.2
"1850 pioneer blend coffee, medium roast ground coffee, 12 oz.",medium roast,4.4,3585,walmart.com,https://i5.walmartimages.com/asr/e0282312-8bc9-46da-a67d-bb1946e136cf_1.845436ec5f38b7b85b9ff48908c5ccd6.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,8.48,12 oz,340.2
"maxwell house master blend light roast ground coffee, 26.8 oz. canister",light roast,4.7,336,walmart.com,https://i5.walmartimages.com/asr/09656abe-f334-4468-ae25-9c1a3854f826.5f174780651d5ad64c5826fd300beae1.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,9.96,26.8 oz,759.8
"dunkin’ original blend coffee, medium roast coffee, 12 oz bag",medium roast,4.8,495,walmart.com,https://i5.walmartimages.com/asr/6c3ab95d-29a5-4aba-ab04-04289d807a97.bcd461b5ec19616054f454cfd9eb281f.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,7.96,12 oz,340.2
"folgers 100% colombian coffee, medium roast ground coffee, 33.7 ounce canister","colombian,medium roast",3.5,8,walmart.com,https://i5.walmartimages.com/asr/fdd043ee-6ced-43d6-ac35-d35cb552a580.60e2bce050564a22597a25f49c9af901.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.98,33.7 ounce,955.4
"mccafe decaf premium roast ground coffee, medium roast, 12 oz bagged",medium roast,4.7,271,walmart.com,https://i5.walmartimages.com/asr/3d1ee794-5697-40e8-9a88-cde439e9362c.5a844015851a7de160ce488153604685.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,6.84,12 oz,340.2
"1850 black gold coffee, dark roast ground coffee, 12 oz",dark roast,4.5,4165,walmart.com,https://i5.walmartimages.com/asr/f5554d84-08b3-4a9a-b35d-80af15e62854_1.039682b5d8a767cff23337e2f9006edc.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,8.48,12 oz,340.2
"new england coffee decaf hazelnut crememedium roast ground coffee, 10 oz, bag",medium roast,4.6,253,walmart.com,https://i5.walmartimages.com/asr/4722885b-edab-4f7d-9638-722951ebed0a_1.75b99acfc48218d408837d2e9232d06a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5.72,10 oz,283.5
"dunkin’ midnight dark roast ground coffee, 11 oz. bag",dark roast,4.1,126,walmart.com,https://i5.walmartimages.com/asr/46254eca-99f2-48dd-8a4d-38a44bf34702.87b318727910a536e52be91935ef24ca.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,7.96,11 oz,311.8
"starbucks vanilla flavored coffee, ground coffee, naturally flavored,  11 oz",,4.6,149,walmart.com,https://i5.walmartimages.com/asr/9d56ad92-7d4d-4b5a-acf9-d47e8f08d591.27921eb48c699d565b42c62c0b8635dc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.98,11 oz,311.8
"gevalia traditional roast ground coffee, 12 oz. bag",,4.8,283,walmart.com,https://i5.walmartimages.com/asr/ce8109a0-65fb-4966-a2f4-d1e749d2e945.164413dc74d059086acedbc066277815.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.48,12 oz,340.2
"gevalia french roast ground coffee, 12 oz. bag","french,french roast",4.7,472,walmart.com,https://i5.walmartimages.com/asr/842b7fcc-6933-47a9-a613-82edfd1ac0e8.9966957f03e284044b66320f710fc1a6.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.48,12 oz,340.2
"great value 100% arabica blonde medium roast ground coffee pods, 12 ct","arabica,medium roast",4.3,67,walmart.com,https://i5.walmartimages.com/asr/f37efb06-68b5-46ad-9cde-e0b49154b6d6.775136764e0b255026b0d734eec73e20.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,4.32,12 c,340.2
"dunkin' original blend, medium roast coffee, 30-ounce canister",medium roast,4.8,870,walmart.com,https://i5.walmartimages.com/asr/2854fc03-b6c6-490b-890c-f61342738bc2.8d27d69d750d6014c3138629f189285b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,17.92,30-ounce,850.5
"folgers classic decaf ground coffee, medium roast, 25.9-ounce",medium roast,4.5,64,walmart.com,https://i5.walmartimages.com/asr/289445c1-3b1e-45ca-a88c-6f09f04518ab.32aa5ce4a52345981cd15fdabf437d02.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,12.24,25.9-ounce,734.3
"starbucks caff verona, ground coffee, dark roast, 12 oz",dark roast,4.7,932,walmart.com,https://i5.walmartimages.com/asr/1f274254-1b45-4481-89d1-30a4d35ee361.03a7475b6d61414958041d94f61cdb36.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.98,12 oz,340.2
"gevalia espresso dark roast ground coffee, 12 oz. bag","espresso,dark roast",4.8,179,walmart.com,https://i5.walmartimages.com/asr/caf064d8-a7e2-4e9a-99b0-4f991479118c.55d6120ad0e07c7cbf78aec4c5b8e6fe.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.48,12 oz,340.2
"starbucks veranda blend, ground coffee, starbucks blonde roast, 28 oz",blonde roast,4.6,955,walmart.com,https://i5.walmartimages.com/asr/2bbd8de0-6956-4ec9-bcc4-126e26a60f84.32a00e3e367943cd99378fa014503c45.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,18.48,28 oz,793.8
"1850 trailblazer, medium-dark roast ground coffee, 12 oz.","medium-dark roast,dark roast",4.5,3335,walmart.com,https://i5.walmartimages.com/asr/404c76c1-1fa7-4b71-9969-a6c366fbe81a_1.a62d5c1bd937c5fa0ad76bdd3c925533.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,8.48,12 oz,340.2
"starbucks veranda blend, ground coffee, starbucks blonde roast, 12 oz",blonde roast,4.6,1024,walmart.com,https://i5.walmartimages.com/asr/a1ea2725-7e1c-4fde-92bf-ab8fc50d1acb.3f544f350c004b4d6d7f845ebfaac0c4.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.98,12 oz,340.2
"starbucks decaf house blend ground coffee, medium roast, 12 oz",medium roast,4.7,304,walmart.com,https://i5.walmartimages.com/asr/8d66e4f1-d9ce-43f2-8238-d80efb4031bf.8b7f69c4b780537f64531c23ddcac8c7.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.98,12 oz,340.2
"caribou coffee vanilla hazelnut dreamstate, medium roast ground coffee, 11oz bag",medium roast,4.7,55,walmart.com,https://i5.walmartimages.com/asr/a2dba300-8d76-4ad3-b7fb-20c6c1978605.883dbb710dae7813454acbfd7c293bc4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,7.98,11oz,311.8
"community coffee signature blend medium roast ground coffee, 32 oz, bag",medium roast,4.9,851,shaan super store,https://i5.walmartimages.com/asr/09d229fd-83e4-4fe3-be0e-245a57207625.0c0a47ab4c976a6b1ff11da02deb10d3.png?odnHeight=180&odnWidth=180&odnBg=ffffff,24.18,32 oz,907.2
"green mountain coffee caramel vanilla cream keurig single-serve k-cup pods, light roast coffee, 48 count","caramel,light roast",4.5,1924,walmart.com,https://i5.walmartimages.com/asr/75b6d4af-aa17-4c84-b8d2-a82412e6cfd4.5b13c3569366558c5952f45467ccd20b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,26.72,48 coun,1360.8
"maxwell house international french vanilla sugar free decaf instant coffee, decaffeinated, 4 oz. canister","french,instant coffee",4.6,379,walmart.com,https://i5.walmartimages.com/asr/f9a1b398-c7f7-4f77-a118-956262cd61c3.94ade1924b327d409d0331597fff5f2c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5,not mentioned,1360.8
"gloria jean's butter toffee, keurig single-serve k-cup pods, medium roast coffee, 24 count",medium roast,4.3,1872,walmart.com,https://i5.walmartimages.com/asr/01a554e8-0ec6-4dab-a136-57ea8e784e60.f9fff669cc58d0158e54582c27f7b9ac.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,14.92,24 coun,680.4
"community coffee breakfast blend medium roast ground coffee, 32 oz, bag",medium roast,4.9,442,alfa retailers llc,https://i5.walmartimages.com/asr/f39548c3-c45b-4a4a-aa8b-ad2f50790f18.6da7b4df393d67e294ac5fdb49b7a044.png?odnHeight=180&odnWidth=180&odnBg=ffffff,21.12,32 oz,907.2
"community coffee signature blend dark roast ground coffee, 12 oz, bag",dark roast,4.8,419,cajun supermarket,https://i5.walmartimages.com/asr/bf01618b-4cd9-4ff9-b6ec-3c8754705a61.856b57cfcd693b96976d012417bec091.png?odnHeight=180&odnWidth=180&odnBg=ffffff,12.95,12 oz,340.2
"starbucks breakfast blend, ground coffee, medium roast, 28 oz",medium roast,4.6,421,"imad e-commerce solution ,llc",https://i5.walmartimages.com/asr/17ffd74b-4f7a-4935-ac99-23384986f090.8acf6dff9ce8a45a4ed793f8fb44a3a7.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,29.98,28 oz,793.8
"eight o'clock 100% colombian peaks medium roast ground coffee bag, 33 oz","colombian,medium roast",4.7,175,sun biomass inc,https://i5.walmartimages.com/asr/38801bd9-e572-449b-a19e-f2c11d0c228d.904ea56160d0f2508bf6ab1d0cba904f.png?odnHeight=180&odnWidth=180&odnBg=ffffff,35.31,33 oz,935.5
"caribou coffee daybreak light roast ground coffee, 12oz bag",light roast,4.8,45,jadas hats,https://i5.walmartimages.com/asr/b2f2339b-7439-46f4-95eb-828039205dac.4aac317fc5ab28133049a8e74f527299.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,20.95,12oz,340.2
"hills bros. original blend ground coffee, medium roast, 30.5 oz. can",medium roast,4.4,83,your voice your choice inc,https://i5.walmartimages.com/asr/e8425673-fa8d-401a-af0a-6429d535e365.c169da7faccd99449c84d609348422c8.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,18.96,30.5 oz,864.7
"mccafe colombian ground coffee, medium roast, 12 oz. bagged","colombian,medium roast",4.6,130,walmart.com,https://i5.walmartimages.com/asr/416cec6a-f0ae-4fc8-a6dc-653acf267bb0.87157cdde69ad9fe615a34d78c19aefb.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.99,12 oz,340.2
"folgers classic roast ground coffee, 40.3-ounce",classic roast,3.8,93,walmart.com,https://i5.walmartimages.com/asr/1fbbd523-8554-4a85-8107-2568a125a6d2.2395bc5a9e08e45dc51e62b268776b65.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.92,40.3-ounce,1142.5
"café bustelo, espresso style dark roast ground coffee, vacuum-packed 10 oz. brick","espresso,dark roast",4.7,914,walmart.com,https://i5.walmartimages.com/asr/99a53df0-0471-4b63-abe7-d6b8d314ebec_1.bbbb1a66318deade7f16115f60ac8725.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,3.76,10 oz,283.5
"folgers classic roast ground coffee, medium roast coffee, 25.9 ounce canister","medium roast,classic roast",4.4,740,walmart.com,https://i5.walmartimages.com/asr/e6aba325-608e-4838-a29d-d63e965a4d85.60c763c73d203bef88f34a464124bcb9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,9.97,25.9 ounce,734.3
"maxwell house original roast ground coffee, 42.5 oz. canister",,4.8,1321,walmart.com,https://i5.walmartimages.com/asr/a5be9586-b75d-4219-87d1-b29bf82884f9.5d9e86a8745c9187bb1285666576a6ac.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,9.92,42.5 oz,1204.9
"gevalia decaf house blend ground coffee, decaffeinated, 12 oz. bag",,4.7,312,walmart.com,https://i5.walmartimages.com/asr/17873403-be82-4e1f-b7ab-5191d172ae45.57ee815c95401e6a1996ab4eb034eefc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.48,12 oz,340.2
"gloria jean's butter toffee, keurig single-serve k-cup pods, medium roast coffee, 24 count",medium roast,4.3,1872,walmart.com,https://i5.walmartimages.com/asr/01a554e8-0ec6-4dab-a136-57ea8e784e60.f9fff669cc58d0158e54582c27f7b9ac.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,14.92,24 coun,680.4
"maxwell house international french vanilla sugar free decaf instant coffee, decaffeinated, 4 oz. canister","french,instant coffee",4.6,379,walmart.com,https://i5.walmartimages.com/asr/f9a1b398-c7f7-4f77-a118-956262cd61c3.94ade1924b327d409d0331597fff5f2c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5,not mentioned,680.4
"starbucks cinnamon dolce flavored coffee, k-cup coffee pods, naturally flavored, 22 ct",,4.7,780,walmart.com,https://i5.walmartimages.com/asr/3490d53b-8f5f-431b-aeb8-1802ce34c37d.c170def5e2a910123083a14e5dc8dd8c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,15.72,22 c,623.7
"dunkin’ pumpkin spice ground coffee, limited edition fall coffee, 11 oz. bag",,4.4,232,walmart.com,https://i5.walmartimages.com/asr/5dd4740a-8931-4a25-b664-787368134912.58409c00a2010b258899bcab00fdf5cc.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,0,11 oz,311.8
"caribou coffee, mahogany, dark roast ground coffee, 20 oz bag",dark roast,4.8,65,walmart.com,https://i5.walmartimages.com/asr/657c9818-3556-4f89-a532-5853867fe663.55170ee0f498310cf507055edd36a35d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,0,20 oz,567
"folgers black silk ground coffee, smooth dark roast coffee, 33.7ounce canister","black silk ground coffee,dark roast",4.9,20,walmart.com,https://i5.walmartimages.com/asr/8c6786c1-a461-4b3a-8f6c-74fef1f9670e.4a470d061fddfe4a7bc715d5be53f534.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.98,33.7ounce,955.4
"folgers black silk ground coffee, smooth dark roast coffee, 22.6ounce canister","black silk ground coffee,dark roast",4.6,11,walmart.com,https://i5.walmartimages.com/asr/5228bf9f-1a75-4d29-a349-d35cbca5d677.b778bf6329691dc97f738308d2b347d4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,10.32,22.6ounce,640.7
